recencia_dias,frequencia_pedidos,valor_total,ticket_medio,tempo_entrega_dias,atraso_medio_dias,nota_media_review,frete_pct,parcelas,categoria_principal,metodo_pagamento,churn
330,2,141.09,70.54,8.6,2.2,4.1,28.1,4,beleza_saude,cartao_credito,1
201,3,231.77,77.26,9.3,0.0,3.8,18.6,8,cama_mesa_banho,cartao_credito,1
248,3,372.44,124.15,6.7,0.0,4.8,11.3,2,informatica,cartao_credito,0
368,2,194.57,97.28,5.7,1.5,4.8,6.6,9,brinquedos,cartao_credito,1
337,5,92.39,18.48,9.2,5.4,3.1,19.2,7,relogios_presentes,cartao_debito,1
17,3,93.6,31.2,18.3,0.0,3.3,23.3,8,relogios_presentes,boleto,0
381,3,153.48,51.16,7.5,0.2,4.8,17.3,9,brinquedos,cartao_debito,1
31,3,153.83,51.28,6.5,0.0,4.4,17.0,3,cama_mesa_banho,boleto,0
15,2,83.38,41.69,13.3,6.5,4.7,24.4,3,brinquedos,pix,0
164,1,104.01,104.01,12.0,0.0,3.2,18.6,6,moveis_decoracao,cartao_credito,1
299,2,259.58,129.79,11.6,0.1,3.3,11.1,8,beleza_saude,boleto,1
36,3,332.98,110.99,13.5,0.0,4.6,11.3,1,brinquedos,cartao_credito,0
120,2,143.83,71.92,5.9,0.0,3.4,18.3,7,telefonia,cartao_credito,0
108,4,25.54,6.38,6.6,0.0,2.6,18.0,10,telefonia,cartao_credito,0
161,4,246.62,61.66,17.9,1.9,3.4,21.5,7,relogios_presentes,boleto,0
394,5,55.36,11.07,11.1,2.3,3.9,17.2,1,beleza_saude,boleto,1
135,4,70.25,17.56,15.6,0.0,5.0,19.1,2,moveis_decoracao,cartao_credito,0
87,3,164.08,54.69,19.3,4.0,3.3,17.1,3,esporte_lazer,pix,0
53,1,384.2,384.2,17.1,0.0,4.0,20.8,4,moveis_decoracao,pix,1
83,5,284.01,56.8,3.8,0.0,5.0,19.5,1,cama_mesa_banho,pix,0
57,2,266.15,133.07,11.3,0.0,3.0,13.4,8,esporte_lazer,boleto,0
231,2,165.23,82.62,18.2,0.5,4.8,13.9,10,moveis_decoracao,boleto,1
171,4,78.63,19.66,15.1,0.0,3.4,16.9,4,informatica,cartao_credito,0
201,3,349.85,116.62,13.1,0.0,4.5,15.7,1,informatica,cartao_credito,0
333,2,80.35,40.17,2.2,1.7,5.0,22.9,7,brinquedos,cartao_credito,1
234,3,227.96,75.99,8.3,4.1,4.9,16.3,1,beleza_saude,cartao_debito,1
66,2,202.66,101.33,12.4,2.5,4.3,6.5,4,esporte_lazer,boleto,0
153,2,73.74,36.87,3.4,0.6,3.1,7.9,2,beleza_saude,cartao_credito,1
128,2,54.19,27.1,16.8,0.3,3.9,13.6,7,telefonia,cartao_credito,1
331,2,265.84,132.92,11.3,3.3,3.5,19.3,9,informatica,cartao_credito,1
126,5,184.79,36.96,2.0,5.2,2.6,10.6,4,telefonia,cartao_credito,0
59,2,348.44,174.22,8.6,2.1,2.0,18.9,5,cama_mesa_banho,pix,1
295,3,221.33,73.78,10.3,0.0,3.3,10.4,6,brinquedos,boleto,0
174,1,204.56,204.56,11.2,1.1,4.1,16.0,10,telefonia,boleto,1
42,3,43.71,14.57,20.5,2.0,5.0,17.5,7,beleza_saude,boleto,0
277,2,200.73,100.36,15.5,0.0,3.4,8.1,10,telefonia,pix,1
88,2,172.32,86.16,3.8,2.7,4.3,17.4,4,telefonia,cartao_credito,0
347,4,223.23,55.81,3.1,1.2,2.4,24.7,8,relogios_presentes,cartao_credito,1
333,2,172.45,86.22,10.4,3.4,3.3,13.8,10,brinquedos,boleto,1
150,3,169.54,56.51,12.8,0.0,1.7,15.5,2,cama_mesa_banho,cartao_debito,1
224,2,162.76,81.38,18.0,0.0,5.0,16.5,5,cama_mesa_banho,cartao_credito,0
229,1,117.96,117.96,22.4,0.0,4.3,15.5,10,informatica,cartao_credito,1
263,4,263.72,65.93,22.7,0.6,4.3,15.1,6,relogios_presentes,cartao_credito,1
32,1,756.41,756.41,9.3,0.0,4.6,14.7,5,moveis_decoracao,cartao_debito,0
133,1,76.89,76.89,17.6,0.0,5.0,5.6,7,cama_mesa_banho,cartao_credito,0
72,3,96.9,32.3,14.6,3.7,3.7,17.7,5,informatica,cartao_credito,0
280,4,263.06,65.76,5.5,1.8,3.1,8.6,5,relogios_presentes,pix,0
32,1,150.48,150.48,2.0,0.8,5.0,17.3,7,relogios_presentes,cartao_debito,0
209,2,131.85,65.92,12.9,0.0,2.9,19.2,2,relogios_presentes,cartao_credito,1
292,4,54.4,13.6,3.0,3.6,5.0,17.4,8,brinquedos,cartao_credito,1
379,2,100.91,50.46,6.9,0.0,4.0,9.7,9,beleza_saude,cartao_credito,1
118,1,90.18,90.18,7.9,0.7,4.5,16.9,10,beleza_saude,cartao_credito,0
8,5,56.29,11.26,13.3,1.5,2.7,13.7,8,telefonia,cartao_credito,0
290,3,320.79,106.93,19.7,0.9,5.0,11.5,10,cama_mesa_banho,cartao_credito,0
5,3,194.78,64.93,12.1,4.2,3.7,27.4,6,relogios_presentes,pix,1
31,3,711.82,237.27,8.8,1.9,3.4,9.6,5,esporte_lazer,cartao_credito,0
396,1,208.16,208.16,2.0,1.3,4.6,18.0,7,cama_mesa_banho,boleto,1
345,2,81.34,40.67,14.8,0.3,3.5,24.2,2,relogios_presentes,cartao_credito,1
284,2,220.6,110.3,12.2,1.6,4.5,17.3,5,telefonia,cartao_credito,1
335,1,250.54,250.54,8.7,0.0,2.8,11.3,10,brinquedos,cartao_credito,1
34,1,124.38,124.38,19.0,1.0,4.2,11.7,1,telefonia,cartao_credito,1
40,2,245.68,122.84,4.9,0.0,3.5,6.6,2,beleza_saude,cartao_credito,0
123,3,241.9,80.63,7.9,0.0,3.3,15.6,7,telefonia,cartao_credito,0
14,3,105.04,35.01,10.5,0.0,3.2,15.8,6,esporte_lazer,cartao_credito,0
355,3,274.4,91.47,8.6,0.0,5.0,13.5,8,brinquedos,cartao_credito,1
27,2,214.79,107.4,15.3,0.0,3.7,23.5,2,esporte_lazer,cartao_credito,0
219,4,183.31,45.83,14.8,5.1,3.9,14.8,5,telefonia,cartao_credito,1
342,3,195.21,65.07,18.3,3.0,4.5,5.7,4,relogios_presentes,pix,1
295,2,80.78,40.39,15.0,0.2,5.0,24.1,10,relogios_presentes,pix,1
97,1,404.87,404.87,11.3,0.0,3.2,8.1,6,moveis_decoracao,cartao_credito,0
190,1,149.01,149.01,10.0,2.0,4.3,18.3,2,telefonia,cartao_debito,1
221,2,139.52,69.76,14.7,5.4,3.2,19.1,8,brinquedos,cartao_credito,1
308,2,225.92,112.96,10.9,2.5,3.9,14.8,7,informatica,boleto,0
173,3,648.12,216.04,12.3,0.0,5.0,20.9,10,informatica,cartao_credito,0
117,1,281.47,281.47,15.1,2.7,1.8,15.7,5,relogios_presentes,cartao_credito,1
319,2,150.63,75.32,12.8,3.1,3.2,13.1,10,cama_mesa_banho,cartao_credito,1
355,3,224.19,74.73,13.9,6.0,3.9,2.7,4,telefonia,cartao_credito,1
198,2,223.3,111.65,7.3,0.0,4.5,4.9,6,relogios_presentes,boleto,1
16,3,182.45,60.82,20.1,0.8,5.0,31.8,4,esporte_lazer,cartao_credito,0
202,3,83.18,27.73,5.4,1.6,2.4,19.7,4,telefonia,pix,0
356,3,286.82,95.61,14.6,0.0,5.0,22.8,6,informatica,cartao_credito,1
395,2,133.57,66.78,9.1,0.0,4.6,30.4,6,telefonia,cartao_credito,1
163,2,110.86,55.43,18.5,1.5,3.9,13.1,10,beleza_saude,cartao_credito,0
64,2,142.67,71.33,17.3,0.0,2.6,14.4,4,relogios_presentes,cartao_debito,0
231,4,334.44,83.61,12.0,0.0,3.5,5.4,7,beleza_saude,cartao_credito,0
333,2,131.75,65.88,21.3,2.5,5.0,13.6,5,brinquedos,cartao_credito,0
378,2,170.75,85.38,10.9,1.7,4.1,13.4,9,informatica,boleto,1
25,4,550.39,137.6,17.3,3.6,3.9,12.9,10,informatica,cartao_credito,0
119,2,137.21,68.6,7.6,1.7,3.1,21.6,3,informatica,cartao_credito,1
193,5,166.78,33.36,14.4,0.5,4.8,19.6,6,telefonia,cartao_credito,0
43,3,180.66,60.22,6.4,3.7,4.0,20.8,4,esporte_lazer,pix,0
355,5,136.36,27.27,12.1,0.0,3.9,8.0,1,moveis_decoracao,pix,1
49,2,165.45,82.72,11.7,0.0,4.0,15.5,9,informatica,cartao_credito,0
267,2,194.51,97.26,17.3,0.3,3.5,17.4,7,brinquedos,boleto,1
367,3,132.3,44.1,8.0,1.6,3.3,26.5,10,beleza_saude,cartao_credito,1
275,1,52.54,52.54,30.4,0.3,2.6,16.0,3,esporte_lazer,pix,1
306,2,67.89,33.94,3.7,0.0,3.5,14.3,4,informatica,cartao_credito,1
109,1,176.46,176.46,13.4,0.0,2.3,21.8,3,telefonia,cartao_credito,1
331,1,440.36,440.36,13.7,0.4,4.6,13.7,4,informatica,pix,1
170,3,148.8,49.6,15.2,0.8,3.4,18.1,8,brinquedos,cartao_credito,0
29,2,212.36,106.18,8.9,0.0,3.7,17.9,9,beleza_saude,pix,1
149,1,349.72,349.72,13.5,1.8,4.1,12.2,2,informatica,boleto,0
143,2,243.68,121.84,8.6,0.0,3.3,11.1,1,esporte_lazer,cartao_credito,0
210,1,179.75,179.75,23.2,1.5,2.9,14.8,7,telefonia,cartao_credito,1
109,1,167.19,167.19,8.2,5.0,4.3,12.4,2,moveis_decoracao,boleto,1
187,3,115.72,38.57,11.1,0.0,5.0,6.0,9,beleza_saude,boleto,0
174,4,282.08,70.52,8.0,0.6,5.0,19.3,2,telefonia,cartao_credito,0
134,5,337.03,67.41,7.2,0.0,5.0,18.4,4,beleza_saude,cartao_credito,0
280,3,22.85,7.62,3.6,0.0,2.8,10.5,4,beleza_saude,boleto,1
125,1,283.34,283.34,16.0,0.0,3.9,10.0,5,informatica,cartao_credito,0
307,2,252.8,126.4,8.0,5.5,3.9,17.9,9,relogios_presentes,boleto,1
104,4,142.41,35.6,7.2,1.5,5.0,25.5,6,informatica,cartao_credito,0
346,4,116.01,29.0,6.2,0.0,5.0,21.1,3,telefonia,cartao_debito,1
149,1,233.07,233.07,13.8,0.0,3.9,22.2,7,relogios_presentes,boleto,1
21,1,67.61,67.61,12.1,0.7,1.8,13.2,6,relogios_presentes,cartao_credito,0
64,1,145.5,145.5,12.2,0.0,2.9,17.5,10,moveis_decoracao,cartao_debito,1
323,2,211.92,105.96,7.4,3.1,4.7,14.2,10,relogios_presentes,cartao_debito,1
349,1,378.92,378.92,14.6,0.0,3.8,10.6,9,relogios_presentes,cartao_debito,1
88,2,469.8,234.9,8.0,1.5,4.0,16.2,2,moveis_decoracao,cartao_credito,0
242,2,88.78,44.39,12.4,1.6,4.7,9.8,3,informatica,cartao_credito,1
231,4,222.8,55.7,11.2,2.9,5.0,10.5,2,cama_mesa_banho,cartao_credito,1
57,3,180.11,60.04,2.0,1.7,3.3,12.3,6,moveis_decoracao,pix,0
183,3,261.24,87.08,24.2,2.4,4.7,13.0,9,moveis_decoracao,boleto,0
279,2,163.09,81.54,15.4,3.0,5.0,14.8,2,relogios_presentes,cartao_credito,0
387,2,270.33,135.16,13.1,0.0,5.0,2.6,10,esporte_lazer,cartao_credito,1
339,3,209.06,69.69,14.0,5.9,3.6,9.4,1,beleza_saude,pix,1
43,1,124.35,124.35,24.3,1.4,4.4,24.4,6,informatica,cartao_credito,0
98,3,271.91,90.64,18.8,0.4,4.9,14.9,4,cama_mesa_banho,boleto,0
177,1,165.51,165.51,14.1,0.0,4.1,18.4,10,beleza_saude,cartao_credito,1
64,2,188.48,94.24,7.8,0.0,3.9,17.5,4,beleza_saude,cartao_credito,0
230,3,99.48,33.16,8.7,1.5,2.4,14.4,2,relogios_presentes,cartao_credito,1
8,2,152.39,76.19,2.0,0.7,3.2,9.7,6,beleza_saude,cartao_credito,0
49,1,374.4,374.4,9.8,5.1,3.4,11.7,1,cama_mesa_banho,cartao_credito,0
23,2,127.13,63.56,16.0,0.0,2.8,26.8,7,esporte_lazer,cartao_credito,0
121,3,471.4,157.13,15.8,2.2,4.2,11.8,2,esporte_lazer,cartao_credito,0
306,3,192.95,64.32,15.7,0.0,5.0,25.3,4,cama_mesa_banho,cartao_debito,1
75,4,215.87,53.97,8.9,6.0,3.7,12.5,6,brinquedos,boleto,0
394,2,112.16,56.08,15.3,0.0,1.9,13.1,9,brinquedos,cartao_credito,1
111,1,282.6,282.6,16.9,5.7,4.0,15.5,7,telefonia,cartao_credito,0
22,4,64.56,16.14,2.0,0.2,4.4,13.9,9,relogios_presentes,cartao_credito,0
137,2,154.97,77.48,13.8,0.0,4.3,9.4,9,relogios_presentes,cartao_credito,0
300,3,112.65,37.55,24.5,3.9,3.4,14.9,8,brinquedos,boleto,1
47,5,72.75,14.55,10.3,0.7,2.9,6.2,4,brinquedos,pix,0
33,4,261.04,65.26,2.0,0.0,5.0,17.2,4,brinquedos,boleto,0
340,3,159.07,53.02,7.1,2.1,4.5,16.3,9,esporte_lazer,cartao_credito,1
238,4,188.24,47.06,2.0,2.2,3.4,19.4,3,moveis_decoracao,cartao_credito,1
140,2,116.14,58.07,8.2,1.5,2.6,12.0,9,cama_mesa_banho,cartao_credito,0
303,3,295.4,98.47,4.7,3.3,4.3,19.4,2,telefonia,cartao_credito,0
338,4,208.04,52.01,17.6,1.1,3.2,17.6,9,telefonia,cartao_credito,1
146,2,416.26,208.13,16.7,2.1,4.5,15.8,3,cama_mesa_banho,cartao_credito,0
226,2,120.65,60.32,14.1,0.0,4.3,26.9,8,relogios_presentes,cartao_credito,0
9,1,120.15,120.15,19.4,2.4,5.0,17.8,10,relogios_presentes,cartao_credito,0
125,2,245.72,122.86,8.6,0.0,4.0,12.2,10,beleza_saude,pix,0
240,3,442.08,147.36,12.4,0.0,5.0,24.2,5,moveis_decoracao,cartao_credito,0
82,4,131.94,32.98,25.2,0.0,4.2,18.1,2,relogios_presentes,boleto,0
396,2,38.4,19.2,15.5,0.0,3.4,25.7,5,relogios_presentes,pix,1
388,2,79.9,39.95,15.5,2.8,3.0,3.9,7,moveis_decoracao,pix,1
106,4,374.39,93.6,7.4,0.0,3.2,13.2,5,brinquedos,pix,0
161,1,150.78,150.78,9.5,3.2,4.5,13.2,8,moveis_decoracao,boleto,0
79,2,499.33,249.66,6.0,0.0,4.2,3.7,7,beleza_saude,cartao_credito,0
204,5,88.38,17.68,22.1,0.0,2.3,16.0,1,beleza_saude,cartao_credito,1
53,1,246.79,246.79,2.7,0.0,5.0,12.8,10,relogios_presentes,cartao_credito,0
159,3,249.97,83.32,17.5,0.0,5.0,3.0,3,cama_mesa_banho,boleto,0
224,1,67.64,67.64,15.5,1.6,2.3,10.4,2,cama_mesa_banho,cartao_credito,1
246,2,68.65,34.33,2.4,0.2,5.0,23.3,3,informatica,cartao_credito,1
240,2,154.31,77.16,18.9,0.0,5.0,20.5,9,relogios_presentes,cartao_credito,1
92,2,260.39,130.2,10.4,0.0,2.3,10.7,8,brinquedos,cartao_credito,1
317,3,227.52,75.84,4.1,0.0,3.6,10.6,5,esporte_lazer,pix,1
278,6,162.97,27.16,14.2,1.1,3.3,20.2,6,esporte_lazer,boleto,0
302,2,159.24,79.62,7.1,0.3,5.0,3.2,3,beleza_saude,cartao_credito,1
189,4,45.11,11.28,10.8,2.0,3.7,18.6,10,beleza_saude,cartao_debito,1
357,3,102.22,34.07,9.0,0.0,3.6,4.0,6,esporte_lazer,boleto,1
158,3,59.85,19.95,6.7,0.0,4.5,24.9,2,informatica,pix,0
323,3,224.54,74.85,4.9,5.6,5.0,19.0,6,esporte_lazer,pix,0
85,3,80.27,26.76,16.8,2.1,4.0,3.9,1,brinquedos,boleto,0
102,1,370.74,370.74,13.9,0.0,3.6,12.7,2,informatica,cartao_debito,0
213,2,188.11,94.06,13.6,0.0,3.8,16.9,3,relogios_presentes,cartao_credito,0
224,3,100.08,33.36,9.8,3.3,4.8,3.1,1,relogios_presentes,pix,1
299,3,335.0,111.67,12.3,4.3,2.8,14.7,9,cama_mesa_banho,cartao_credito,1
122,2,75.03,37.52,7.6,0.0,4.1,17.9,7,beleza_saude,cartao_debito,0
349,2,76.23,38.12,7.5,0.0,3.2,2.6,6,beleza_saude,boleto,1
135,2,97.68,48.84,22.3,1.2,2.9,19.5,8,beleza_saude,cartao_credito,1
216,1,336.25,336.25,17.3,1.4,2.2,14.3,7,esporte_lazer,boleto,1
373,1,502.07,502.07,8.6,1.7,3.6,20.5,7,beleza_saude,cartao_credito,1
218,2,59.94,29.97,3.0,5.1,5.0,13.6,6,brinquedos,cartao_credito,1
274,4,853.0,213.25,2.0,0.0,2.1,8.7,4,relogios_presentes,pix,0
363,3,265.73,88.58,8.2,0.6,4.6,8.1,1,beleza_saude,cartao_credito,1
389,2,135.16,67.58,12.6,2.3,3.5,13.1,6,beleza_saude,boleto,1
202,2,250.86,125.43,12.7,2.3,3.0,13.9,8,beleza_saude,boleto,1
169,1,340.53,340.53,12.9,0.0,4.4,21.4,10,relogios_presentes,cartao_debito,0
82,1,101.41,101.41,14.0,0.0,5.0,13.3,3,telefonia,cartao_debito,0
217,2,341.76,170.88,5.8,0.0,5.0,5.6,10,relogios_presentes,cartao_credito,0
367,3,179.85,59.95,21.0,4.8,4.4,12.3,1,brinquedos,cartao_credito,1
197,2,59.25,29.62,10.8,0.0,4.0,5.9,3,esporte_lazer,cartao_credito,0
142,3,263.89,87.96,13.8,0.0,4.5,17.1,9,beleza_saude,cartao_credito,0
47,3,428.16,142.72,8.1,2.4,5.0,18.5,1,moveis_decoracao,cartao_credito,0
158,2,234.24,117.12,13.9,0.0,3.8,19.5,5,telefonia,cartao_credito,1
98,5,86.3,17.26,24.5,1.1,5.0,13.2,7,informatica,pix,0
390,4,236.54,59.14,6.1,0.0,3.5,10.8,1,cama_mesa_banho,boleto,1
213,2,212.29,106.14,5.3,1.0,3.3,11.9,2,beleza_saude,boleto,1
59,4,249.85,62.46,6.8,0.6,5.0,14.5,4,esporte_lazer,cartao_credito,0
31,2,56.81,28.4,10.0,0.9,4.1,11.9,9,brinquedos,cartao_credito,1
341,2,61.76,30.88,8.9,0.0,4.3,24.7,8,moveis_decoracao,cartao_credito,1
372,2,125.04,62.52,5.8,1.1,4.6,12.8,3,moveis_decoracao,cartao_credito,1
306,3,302.52,100.84,11.7,0.4,3.2,14.4,4,brinquedos,pix,0
53,3,274.47,91.49,21.4,3.7,3.7,10.5,2,informatica,cartao_debito,1
43,3,323.9,107.97,11.1,2.1,3.5,10.6,5,relogios_presentes,pix,0
83,3,252.75,84.25,11.4,0.0,4.4,7.4,9,informatica,cartao_debito,0
301,3,289.51,96.5,14.1,0.0,4.5,8.8,1,cama_mesa_banho,cartao_credito,0
307,2,211.47,105.74,15.9,0.0,3.5,26.2,3,beleza_saude,cartao_credito,1
335,4,163.67,40.92,20.2,1.0,5.0,18.3,3,informatica,cartao_credito,1
43,2,268.86,134.43,13.4,0.1,4.1,13.0,1,cama_mesa_banho,cartao_credito,0
65,2,80.72,40.36,12.0,0.1,4.2,11.1,10,beleza_saude,cartao_credito,0
360,2,95.49,47.74,6.1,7.5,5.0,22.4,9,moveis_decoracao,boleto,1
371,4,74.99,18.75,16.4,0.0,3.2,10.0,4,telefonia,cartao_credito,1
291,4,201.99,50.5,6.9,4.0,3.6,4.8,1,telefonia,pix,0
46,3,81.58,27.19,6.7,0.1,4.4,17.9,6,relogios_presentes,cartao_credito,0
32,2,36.17,18.08,13.2,0.0,2.6,9.4,5,telefonia,boleto,0
26,6,67.02,11.17,21.2,1.0,3.9,7.3,2,esporte_lazer,boleto,0
278,2,428.57,214.28,16.4,3.3,5.0,8.4,4,beleza_saude,boleto,0
339,1,203.29,203.29,11.8,2.1,5.0,17.5,10,brinquedos,cartao_credito,1
254,3,334.71,111.57,6.1,1.1,5.0,14.4,2,esporte_lazer,cartao_credito,1
108,3,60.7,20.23,21.1,0.6,5.0,9.1,9,relogios_presentes,cartao_credito,0
304,2,245.47,122.74,11.7,0.0,4.6,17.8,1,informatica,cartao_credito,0
28,3,76.46,25.49,10.3,2.7,3.7,10.0,5,relogios_presentes,cartao_credito,0
332,2,240.97,120.48,15.3,0.0,5.0,5.2,1,brinquedos,cartao_credito,1
357,1,323.83,323.83,9.3,0.0,3.2,7.2,7,brinquedos,boleto,1
288,3,264.82,88.27,7.5,1.5,5.0,15.1,5,cama_mesa_banho,pix,0
352,2,189.29,94.64,8.1,0.0,3.6,10.3,7,telefonia,cartao_credito,0
236,3,414.49,138.16,8.0,3.7,3.7,15.6,10,esporte_lazer,cartao_credito,1
190,3,302.11,100.7,5.2,1.7,4.6,21.7,9,brinquedos,cartao_credito,0
132,1,108.0,108.0,4.6,0.0,5.0,11.2,8,moveis_decoracao,cartao_credito,0
369,1,78.83,78.83,17.8,0.0,5.0,31.0,4,beleza_saude,cartao_credito,1
280,3,677.76,225.92,16.0,0.0,4.4,16.7,8,esporte_lazer,pix,0
80,2,112.68,56.34,7.1,6.3,4.2,13.9,6,brinquedos,cartao_credito,0
383,2,167.94,83.97,17.3,0.0,4.9,7.0,7,beleza_saude,cartao_credito,1
28,3,92.48,30.83,13.9,2.4,5.0,12.9,7,informatica,pix,0
237,2,291.87,145.94,10.1,0.0,2.3,13.5,8,esporte_lazer,boleto,1
80,2,99.03,49.52,4.6,0.0,4.0,19.6,8,informatica,cartao_credito,0
267,3,183.88,61.29,14.0,0.0,3.0,11.4,6,informatica,cartao_credito,1
167,4,235.36,58.84,23.2,4.8,3.9,17.6,2,cama_mesa_banho,cartao_debito,0
177,2,119.0,59.5,12.1,0.0,2.8,15.3,10,esporte_lazer,cartao_debito,1
270,3,233.31,77.77,18.0,0.0,2.3,20.8,1,cama_mesa_banho,boleto,1
303,2,476.49,238.24,10.7,2.8,2.8,21.3,7,relogios_presentes,cartao_credito,1
155,3,210.97,70.32,17.5,4.5,3.5,17.0,3,beleza_saude,boleto,0
399,3,277.03,92.34,11.1,1.6,4.7,19.6,7,cama_mesa_banho,cartao_credito,1
201,2,141.38,70.69,2.0,2.2,3.3,21.7,5,telefonia,cartao_credito,1
68,5,133.53,26.71,7.7,0.0,3.2,18.2,1,moveis_decoracao,cartao_credito,0
7,2,75.94,37.97,12.8,0.0,4.5,16.7,10,beleza_saude,cartao_credito,0
84,1,199.24,199.24,18.5,0.0,4.4,17.5,8,esporte_lazer,cartao_credito,0
277,2,337.41,168.7,11.1,0.0,5.0,24.7,4,cama_mesa_banho,boleto,1
218,1,267.96,267.96,12.2,1.1,5.0,15.7,4,moveis_decoracao,boleto,0
138,2,132.88,66.44,8.5,0.0,3.1,19.4,6,brinquedos,cartao_debito,1
195,4,150.38,37.6,21.4,1.1,3.4,10.9,8,moveis_decoracao,cartao_debito,0
336,4,480.69,120.17,21.0,0.0,4.8,24.0,10,telefonia,pix,0
230,1,248.09,248.09,7.9,0.0,3.2,17.7,9,brinquedos,cartao_credito,1
27,2,296.42,148.21,2.9,2.7,3.8,12.9,1,brinquedos,cartao_credito,0
24,7,319.28,45.61,2.0,0.0,2.4,14.6,1,brinquedos,cartao_credito,0
195,1,137.15,137.15,15.6,4.1,2.8,13.7,2,brinquedos,boleto,1
164,4,126.55,31.64,12.8,2.6,5.0,15.0,4,moveis_decoracao,cartao_credito,0
340,3,135.4,45.13,7.3,0.0,4.3,16.3,1,cama_mesa_banho,boleto,1
235,3,124.47,41.49,13.6,3.5,3.5,13.8,10,informatica,cartao_credito,0
303,1,421.75,421.75,4.6,0.0,3.6,5.5,7,informatica,boleto,1
236,2,162.48,81.24,16.8,3.7,5.0,25.6,2,informatica,boleto,0
141,4,384.79,96.2,9.7,1.3,3.4,16.6,9,informatica,cartao_credito,0
264,1,166.07,166.07,5.5,0.0,4.6,16.6,8,relogios_presentes,cartao_debito,1
250,2,172.84,86.42,9.8,0.0,5.0,14.7,4,telefonia,cartao_credito,0
289,3,48.64,16.21,9.6,0.0,5.0,20.4,4,moveis_decoracao,cartao_credito,1
79,3,130.41,43.47,14.2,2.7,3.2,15.3,7,moveis_decoracao,boleto,0
258,1,428.85,428.85,19.0,0.1,2.7,13.1,6,informatica,cartao_credito,1
117,6,418.89,69.82,18.7,0.0,3.0,13.5,10,brinquedos,pix,0
317,2,128.21,64.1,13.0,0.6,4.8,22.5,10,brinquedos,cartao_credito,1
320,5,37.91,7.58,10.9,0.0,5.0,16.2,10,cama_mesa_banho,cartao_credito,0
251,1,94.49,94.49,8.6,2.6,4.9,14.8,7,esporte_lazer,cartao_credito,1
378,3,127.4,42.47,2.0,3.8,3.4,12.4,8,moveis_decoracao,pix,1
217,1,127.98,127.98,11.9,2.5,5.0,13.1,5,moveis_decoracao,cartao_credito,1
14,3,127.94,42.65,6.9,0.0,3.6,21.5,8,esporte_lazer,cartao_credito,0
244,3,186.27,62.09,19.3,0.0,3.3,9.5,7,beleza_saude,pix,1
312,1,87.71,87.71,10.8,0.0,3.8,19.0,6,relogios_presentes,pix,1
44,5,169.13,33.83,16.5,0.0,3.5,19.2,3,telefonia,pix,0
46,4,219.42,54.86,9.1,6.2,3.4,16.3,10,cama_mesa_banho,cartao_credito,0
112,3,134.57,44.86,7.9,0.3,5.0,13.9,1,relogios_presentes,pix,0
338,4,192.16,48.04,15.6,2.8,3.6,6.1,2,esporte_lazer,cartao_credito,1
213,4,472.64,118.16,13.7,2.6,2.5,19.0,7,relogios_presentes,boleto,1
390,2,275.29,137.65,13.9,0.9,4.7,5.4,4,beleza_saude,cartao_credito,1
349,3,250.86,83.62,11.4,0.0,3.1,16.0,9,beleza_saude,cartao_credito,1
224,3,142.16,47.39,16.7,1.8,3.2,15.3,1,cama_mesa_banho,pix,1
273,1,124.16,124.16,15.9,0.0,4.8,19.6,7,esporte_lazer,cartao_credito,0
135,3,175.48,58.49,2.0,2.0,3.4,9.6,3,moveis_decoracao,cartao_credito,0
40,2,247.46,123.73,10.5,0.0,3.6,9.3,6,telefonia,boleto,0
162,4,209.67,52.42,18.1,0.0,4.1,18.2,5,esporte_lazer,pix,0
238,2,196.62,98.31,5.9,0.0,3.8,14.0,2,telefonia,cartao_credito,0
76,1,303.24,303.24,2.0,4.0,3.7,2.9,5,informatica,pix,0
92,2,238.54,119.27,11.2,0.0,1.8,15.0,1,cama_mesa_banho,cartao_debito,1
10,3,291.65,97.22,15.1,6.3,3.9,25.8,9,relogios_presentes,boleto,0
294,2,98.94,49.47,9.2,0.0,5.0,18.3,3,cama_mesa_banho,cartao_credito,1
360,2,78.33,39.16,19.8,0.2,4.7,7.9,2,relogios_presentes,boleto,1
331,5,447.86,89.57,23.1,1.5,3.7,17.8,10,esporte_lazer,cartao_credito,1
155,2,36.46,18.23,2.0,1.3,4.6,20.9,7,esporte_lazer,cartao_credito,0
239,3,84.86,28.29,9.7,2.6,4.7,4.6,5,beleza_saude,cartao_credito,0
384,4,141.36,35.34,2.0,2.0,3.3,13.3,5,informatica,cartao_credito,1
238,3,382.42,127.47,16.0,5.6,5.0,22.8,9,beleza_saude,cartao_credito,1
121,2,76.62,38.31,7.9,2.3,4.3,5.9,5,brinquedos,cartao_credito,0
138,3,50.28,16.76,9.1,0.2,3.8,13.3,1,moveis_decoracao,cartao_credito,1
292,5,102.68,20.54,18.9,0.0,5.0,13.7,7,cama_mesa_banho,pix,0
181,3,130.68,43.56,4.0,0.0,2.0,12.5,5,cama_mesa_banho,cartao_credito,1
335,2,190.67,95.34,2.5,3.7,2.9,23.3,2,brinquedos,pix,1
346,4,254.18,63.54,2.0,4.9,4.7,22.3,3,brinquedos,cartao_credito,1
19,5,309.35,61.87,19.6,3.0,4.8,13.2,4,informatica,cartao_credito,0
290,1,65.86,65.86,18.2,0.0,5.0,8.9,10,informatica,pix,1
